"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds","rpe"
"Pro personal trainer","13 Aug 2025, 21:53","13 Aug 2025, 23:47","","Leg Press (Machine)",,"",1,"normal",160,6,,,
"Pro personal trainer","13 Aug 2025, 21:53","13 Aug 2025, 23:47","","Leg Press (Machine)",,"",2,"normal",160,10,,,
"Pro personal trainer","13 Aug 2025, 21:53","13 Aug 2025, 23:47","","Hip Thrust (Barbell)",,"",0,"normal",90,8,,,
"Pro personal trainer","13 Aug 2025, 21:53","13 Aug 2025, 23:47","","Hip Thrust (Barbell)",,"",1,"normal",90,8,,,
"Pro personal trainer","13 Aug 2025, 21:53","13 Aug 2025, 23:47","","Bench Press - Close Grip (Barbell)",,"",0,"normal",45,6,,,
"Pro personal trainer","13 Aug 2025, 21:53","13 Aug 2025, 23:47","","Dead Hang",,"",0,"normal",,,,30,
"Quick morning","12 Aug 2025, 10:01","12 Aug 2025, 10:49","Was waiting for the smith machine 😔","Leg Raise Parallel Bars",,"",0,"normal",,12,,,
"Quick morning","12 Aug 2025, 10:01","12 Aug 2025, 10:49","Was waiting for the smith machine 😔","Leg Raise Parallel Bars",,"",1,"normal",,10,,,
"Quick morning","12 Aug 2025, 10:01","12 Aug 2025, 10:49","Was waiting for the smith machine 😔","Leg Raise Parallel Bars",,"",2,"normal",,12,,,
"Quick morning","12 Aug 2025, 10:01","12 Aug 2025, 10:49","Was waiting for the smith machine 😔","Leg Raise Parallel Bars",,"",3,"normal",,8,,,
"Quick morning","12 Aug 2025, 10:01","12 Aug 2025, 10:49","Was waiting for the smith machine 😔","Lat Pulldown (Cable)",,"",0,"normal",55,11,,,
"Quick morning","12 Aug 2025, 10:01","12 Aug 2025, 10:49","Was waiting for the smith machine 😔","Lat Pulldown (Cable)",,"",1,"normal",66,6,,,
"Quick morning","12 Aug 2025, 10:01","12 Aug 2025, 10:49","Was waiting for the smith machine 😔","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",66,6,,,
"Quick morning","12 Aug 2025, 10:01","12 Aug 2025, 10:49","Was waiting for the smith machine 😔","Romanian Deadlift (Dumbbell)",,"",0,"normal",30,10,,,
"Quick morning","12 Aug 2025, 10:01","12 Aug 2025, 10:49","Was waiting for the smith machine 😔","Romanian Deadlift (Dumbbell)",,"",1,"normal",50,8,,,
"Quick morning","12 Aug 2025, 10:01","12 Aug 2025, 10:49","Was waiting for the smith machine 😔","Romanian Deadlift (Dumbbell)",,"",2,"normal",50,6,,,
"Quick morning","12 Aug 2025, 10:01","12 Aug 2025, 10:49","Was waiting for the smith machine 😔","Squat (Dumbbell)",,"",0,"normal",25,12,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Seated Shoulder Press (Machine)",,"",0,"normal",40,6,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Seated Shoulder Press (Machine)",,"",1,"normal",35,7,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Seated Shoulder Press (Machine)",,"",2,"normal",35,4,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",44,8,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",44,9,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",49,7,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Back Extension (Weighted Hyperextension)",,"",0,"warmup",,10,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Back Extension (Weighted Hyperextension)",,"",1,"normal",25,8,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Back Extension (Weighted Hyperextension)",,"",2,"normal",25,8,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Back Extension (Weighted Hyperextension)",,"",3,"normal",25,11,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Cross Body Hammer Curl",,"",0,"normal",24,8,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Cross Body Hammer Curl",,"",1,"normal",24,6,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Cross Body Hammer Curl",,"",2,"normal",30,6,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Bicep Curl (Dumbbell)",,"",0,"normal",24,8,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Bicep Curl (Dumbbell)",,"",1,"normal",24,8,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Bicep Curl (Dumbbell)",,"",2,"normal",30,6,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Triceps Rope Pushdown",,"",0,"normal",22,10,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Triceps Rope Pushdown",,"",1,"normal",27,5,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Triceps Rope Pushdown",,"",2,"normal",22,7,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Leg Press (Machine)",,"",0,"warmup",90,8,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Leg Press (Machine)",,"",1,"normal",160,8,,,
"Push (shoulders & chest)","11 Aug 2025, 18:59","11 Aug 2025, 20:42","","Leg Press (Machine)",,"",2,"normal",180,5,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Lat Pulldown (Cable)",,"",0,"normal",55,9,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Lat Pulldown (Cable)",,"",1,"normal",55,7,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Lat Pulldown (Cable)",,"",2,"normal",55,7,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",66,4,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",55,7,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Seated Row (Machine)",,"",0,"normal",35,8,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Seated Row (Machine)",,"",1,"normal",35,8,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Seated Row (Machine)",,"",2,"normal",40,5,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Rear Delt Reverse Fly (Machine)",,"",0,"normal",40,7,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Rear Delt Reverse Fly (Machine)",,"",1,"normal",40,6,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Rear Delt Reverse Fly (Machine)",,"",2,"normal",40,6,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Butterfly (Pec Deck)",,"",0,"normal",40,8,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Butterfly (Pec Deck)",,"",1,"normal",40,10,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Butterfly (Pec Deck)",,"",2,"normal",50,4,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Triceps Rope Pushdown",,"",0,"normal",20,8,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Triceps Rope Pushdown",,"",1,"normal",20,6,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Triceps Rope Pushdown",,"",2,"normal",20,6,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Single Leg Romanian Deadlift (Dumbbell)",,"B-stance",0,"normal",25,8,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Single Leg Romanian Deadlift (Dumbbell)",,"B-stance",1,"normal",25,6,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Single Leg Romanian Deadlift (Dumbbell)",,"B-stance",2,"normal",25,4,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Hip Adduction (Machine)",,"",0,"normal",70,8,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Hip Adduction (Machine)",,"",1,"normal",65,8,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Hip Abduction (Machine)",,"",0,"normal",80,8,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Hip Abduction (Machine)",,"",1,"normal",80,8,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Hip Thrust (Barbell)",,"",0,"normal",50,12,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Hip Thrust (Barbell)",,"",1,"normal",60,11,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Hip Thrust (Barbell)",,"",2,"normal",60,6,,,
"Back on the grind","8 Aug 2025, 16:46","8 Aug 2025, 18:12","Mostly upper body and a bit of glutes","Hip Thrust (Barbell)",,"",3,"normal",70,8,,,
"Vacay workout","25 Jul 2025, 01:56","25 Jul 2025, 02:21","","Sumo Squat (Dumbbell)",,"",0,"normal",26,15,,,
"Vacay workout","25 Jul 2025, 01:56","25 Jul 2025, 02:21","","Sumo Squat (Dumbbell)",,"",1,"normal",26,15,,,
"Vacay workout","25 Jul 2025, 01:56","25 Jul 2025, 02:21","","Sumo Squat (Dumbbell)",,"",2,"normal",26,15,,,
"Vacay workout","25 Jul 2025, 01:56","25 Jul 2025, 02:21","","Bulgarian Split Squat",,"",0,"normal",33,12,,,
"Vacay workout","25 Jul 2025, 01:56","25 Jul 2025, 02:21","","Bulgarian Split Squat",,"",1,"normal",33,8,,,
"Vacay workout","25 Jul 2025, 01:56","25 Jul 2025, 02:21","","Bulgarian Split Squat",,"",2,"normal",33,6,,,
"Vacay workout","25 Jul 2025, 01:56","25 Jul 2025, 02:21","","Cross Body Hammer Curl",,"",0,"normal",21,8,,,
"Vacay workout","25 Jul 2025, 01:56","25 Jul 2025, 02:21","","Cross Body Hammer Curl",,"",1,"normal",21,10,,,
"Vacay workout","25 Jul 2025, 01:56","25 Jul 2025, 02:21","","Bicep Curl (Dumbbell)",,"",0,"normal",21,8,,,
"Vacay workout","25 Jul 2025, 01:56","25 Jul 2025, 02:21","","Bicep Curl (Dumbbell)",,"",1,"normal",21,8,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Back Extension (Weighted Hyperextension)",,"",0,"warmup",,10,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Back Extension (Weighted Hyperextension)",,"",1,"normal",25,10,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Back Extension (Weighted Hyperextension)",,"",2,"normal",35,11,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Back Extension (Weighted Hyperextension)",,"",3,"normal",25,12,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Lat Pulldown (Cable)",,"",0,"normal",55,12,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Lat Pulldown (Cable)",,"",1,"normal",66,6,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Lat Pulldown (Cable)",,"",2,"normal",66,6,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",66,7,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",10,12,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",10,12,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",10,12,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Hammer Curl (Dumbbell)",,"",0,"normal",24,10,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Hammer Curl (Dumbbell)",,"",1,"normal",24,8,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Bicep Curl (Dumbbell)",,"",0,"normal",24,10,,,
"Short one","4 Jul 2025, 21:21","4 Jul 2025, 22:18","","Bicep Curl (Dumbbell)",,"",1,"normal",24,8,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Butterfly (Pec Deck)",,"",0,"normal",40,12,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Butterfly (Pec Deck)",,"",1,"normal",40,12,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Butterfly (Pec Deck)",,"",2,"normal",50,8,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",30,12,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",40,8,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",50,6,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Lat Pulldown (Cable)",,"",0,"normal",55,8,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Lat Pulldown (Cable)",,"",1,"normal",44,12,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Lat Pulldown (Cable)",,"",2,"normal",66,6,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Bench Press (Barbell)",,"",0,"normal",55,8,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Bench Press (Barbell)",,"",1,"normal",55,8,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Bench Press (Barbell)",,"",2,"normal",65,4,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Lying Leg Curl (Machine)",,"",0,"normal",66,10,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Lying Leg Curl (Machine)",,"",1,"normal",77,7,,,
"Girl I’m shivering from this heat","22 Jun 2025, 22:38","22 Jun 2025, 23:34","","Lying Leg Curl (Machine)",,"",2,"normal",66,12,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Back Extension (Weighted Hyperextension)",,"",0,"warmup",,8,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Back Extension (Weighted Hyperextension)",,"",1,"normal",25,12,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Back Extension (Weighted Hyperextension)",,"",2,"normal",25,12,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Back Extension (Weighted Hyperextension)",,"",3,"normal",35,10,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Leg Press (Machine)",,"",0,"warmup",90,12,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Leg Press (Machine)",,"",1,"normal",160,10,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Leg Press (Machine)",,"",2,"normal",160,12,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Hip Thrust (Barbell)",,"",0,"normal",50,10,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Hip Thrust (Barbell)",,"",1,"normal",50,10,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Hip Thrust (Barbell)",,"",2,"normal",70,6,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Cross Body Hammer Curl",,"",0,"normal",24,12,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Cross Body Hammer Curl",,"",1,"normal",6,6,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Bicep Curl (Dumbbell)",,"",0,"normal",24,12,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Bicep Curl (Dumbbell)",,"",1,"normal",24,6,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",10,15,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",10,12,,,
"Life goal reached","20 Jun 2025, 14:36","20 Jun 2025, 15:47","Exams over","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",10,10,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Leg Press (Machine)",,"",0,"warmup",180,7,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Leg Press (Machine)",,"",1,"normal",250,2,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Leg Press (Machine)",,"",2,"normal",180,6,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Leg Press (Machine)",,"",3,"normal",200,5,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Lat Pulldown (Cable)",,"",0,"normal",55,8,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Lat Pulldown (Cable)",,"",1,"normal",55,7,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",55,6,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",55,6,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Bench Press (Barbell)",,"",0,"warmup",55,8,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Bench Press (Barbell)",,"",1,"normal",65,5,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Hip Thrust (Barbell)",,"",0,"normal",50,12,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Hip Thrust (Barbell)",,"",1,"normal",50,12,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Hip Thrust (Barbell)",,"",2,"normal",70,10,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",49,8,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",49,9,,,
"Too busy","17 Jun 2025, 19:35","17 Jun 2025, 20:59","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",45,10,,,
"Missed freaky friday","7 Jun 2025, 17:22","7 Jun 2025, 18:50","Jussy","Leg Press (Machine)",,"",0,"warmup",95,12,,,
"Missed freaky friday","7 Jun 2025, 17:22","7 Jun 2025, 18:50","Jussy","Leg Press (Machine)",,"",1,"normal",145,12,,,
"Missed freaky friday","7 Jun 2025, 17:22","7 Jun 2025, 18:50","Jussy","Leg Press (Machine)",,"",2,"normal",165,8,,,
"Missed freaky friday","7 Jun 2025, 17:22","7 Jun 2025, 18:50","Jussy","Leg Press (Machine)",,"",3,"normal",185,6,,,
"Missed freaky friday","7 Jun 2025, 17:22","7 Jun 2025, 18:50","Jussy","Lying Leg Curl (Machine)",,"",0,"normal",44,10,,,
"Missed freaky friday","7 Jun 2025, 17:22","7 Jun 2025, 18:50","Jussy","Lying Leg Curl (Machine)",,"",1,"normal",55,6,,,
"Missed freaky friday","7 Jun 2025, 17:22","7 Jun 2025, 18:50","Jussy","Lying Leg Curl (Machine)",,"",2,"normal",55,9,,,
"Missed freaky friday","7 Jun 2025, 17:22","7 Jun 2025, 18:50","Jussy","Bench Press (Barbell)",,"",0,"warmup",55,8,,,
"Missed freaky friday","7 Jun 2025, 17:22","7 Jun 2025, 18:50","Jussy","Bench Press (Barbell)",,"",1,"normal",65,4,,,
"Missed freaky friday","7 Jun 2025, 17:22","7 Jun 2025, 18:50","Jussy","Bench Press (Barbell)",,"",2,"normal",70,3,,,
"Missed freaky friday","7 Jun 2025, 17:22","7 Jun 2025, 18:50","Jussy","Romanian Deadlift (Dumbbell)",,"",0,"normal",30,10,,,
"Missed freaky friday","7 Jun 2025, 17:22","7 Jun 2025, 18:50","Jussy","Romanian Deadlift (Dumbbell)",,"",1,"normal",30,8,,,
"Missed freaky friday","7 Jun 2025, 17:22","7 Jun 2025, 18:50","Jussy","Standing Cable Glute Kickbacks",,"",0,"normal",15,12,,,
"Missed freaky friday","7 Jun 2025, 17:22","7 Jun 2025, 18:50","Jussy","Standing Cable Glute Kickbacks",,"",1,"normal",10,10,,,
"Oh shucks, feeling the knobs today","5 Jun 2025, 18:18","5 Jun 2025, 19:25","Back","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",44,10,,,
"Oh shucks, feeling the knobs today","5 Jun 2025, 18:18","5 Jun 2025, 19:25","Back","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",44,4,,,
"Oh shucks, feeling the knobs today","5 Jun 2025, 18:18","5 Jun 2025, 19:25","Back","Reverse Grip Lat Pulldown (Cable)",,"",2,"normal",44,5,,,
"Oh shucks, feeling the knobs today","5 Jun 2025, 18:18","5 Jun 2025, 19:25","Back","Lat Pulldown (Cable)",,"",0,"normal",44,6,,,
"Oh shucks, feeling the knobs today","5 Jun 2025, 18:18","5 Jun 2025, 19:25","Back","Cross Body Hammer Curl",,"",0,"normal",20,12,,,
"Oh shucks, feeling the knobs today","5 Jun 2025, 18:18","5 Jun 2025, 19:25","Back","Cross Body Hammer Curl",,"",1,"normal",20,10,,,
"Oh shucks, feeling the knobs today","5 Jun 2025, 18:18","5 Jun 2025, 19:25","Back","Bicep Curl (Dumbbell)",,"",0,"normal",20,12,,,
